dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,128,5,0.888,0.013266,0.984,0.012,0.884,0.016248,0.978,0.011662,500,0.852958,0.909187,121.628,125,False,431.17,442,False,1.0,0.0,0.24306218592964823,200,0.0011677127426653043,0.0048265460030165915,,,,,,,0.6073246606334841,0.09938518764421021,0.769528309799803,0.37902221424855365,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T128_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,1,5,0.066,0.012,0.066,0.024166,0.006,0.004899,0.846,0.036111,500,0.002043,0.017491,1.0,1,False,20.64,3,True,,,,3,,,,,,,,,0.5416666666666666,0.02946278254943948,1.2433862433862435,0.36411958802296834,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,2,5,0.122,0.034871,0.132,0.029257,0.032,0.024819,0.794,0.037736,500,0.019791,0.051345,1.814,2,False,22.06,16,False,1.0,0.0,0.27098039215686276,16,0.032388663967611336,0.13389121338912133,,,,,,,0.4778645833333333,0.07671249125862206,1.2327741702741704,0.8382035553900415,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,4,5,0.202,0.026382,0.19,0.016733,0.098,0.01833,0.786,0.025768,500,0.074924,0.127207,3.67,4,False,26.31,49,False,1.0,0.0,0.2665653008962868,49,0.010575016523463317,0.04371584699453552,,,,,,,0.45986394557823135,0.08698908937677306,1.0862075566157199,0.445319938541924,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_uniform_categorical_none.json
unconditional,parentheses_and_brackets,32,ar,categorical,,,34,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,33.0,33,False,2068.5,500,False,1.0,0.0,0.2685518788913119,200,0.0009102730819245773,0.0032258064516129032,,,,,,,0.3567607142857143,0.0878439261174364,1.1668617493617495,0.6956900098153185,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T34_ar_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,8,5,0.344,0.037736,0.36,0.010954,0.282,0.027857,0.726,0.013565,500,0.244336,0.322989,7.426,8,False,37.05,141,False,1.0,0.0,0.26887800393126626,141,0.003665521191294387,0.015151515151515152,,,,,,,0.4309988179669031,0.0981775532028453,0.9956676696038399,0.3538252867082323,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,16,5,0.562,0.0402,0.566,0.039799,0.52,0.042426,0.774,0.028705,500,0.476223,0.563472,15.088,16,False,62.36,260,False,1.0,0.0,0.270495086035764,200,0.0019975031210986267,0.008258064516129033,,,,,,,0.4289697802197802,0.10013861262746736,1.0579556554556555,0.4264211521483035,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,32,5,0.734,0.030725,0.722,0.034871,0.696,0.027276,0.84,0.026077,500,0.654313,0.734699,30.544,32,False,108.79,348,False,1.0,0.0,0.2699999211126275,200,0.001490035388340473,0.006159769008662175,,,,,,,0.4179255610290093,0.09044205035703179,1.0774443946857741,0.44788862511069333,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T32_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,64,5,0.854,0.028705,0.858,0.027857,0.848,0.032496,0.93,0.012649,500,0.813885,0.876808,61.086,63,False,212.46,424,False,1.0,0.0,0.2688048145369255,200,0.0012223071046600458,0.005052897520922154,,,,,,,0.42251375786163525,0.10045633305088048,1.073393980233603,0.4530472575442512,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T64_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,256,5,0.95,0.018974,0.994,0.004899,0.948,0.020396,0.99,0.006325,500,0.924898,0.96427,241.732,249,False,815.99,474,False,1.0,0.0,0.24190797738693468,200,0.0010888798148904315,0.00450070323488045,,,,,,,0.601925105485232,0.1038387624595165,0.7458561129447205,0.35147173683737,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T256_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,128,5,0.926,0.020591,0.94,0.02,0.924,0.019596,0.96,0.020976,500,0.897403,0.944131,121.364,125,False,338.33,462,False,1.0,0.0,0.2694510555289008,200,0.0011231222799382282,0.0046430644225188625,,,,,,,0.42124819624819626,0.09516428020231231,1.0935369464590243,0.44983072086812126,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T128_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,1.0,,1,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,1.002,2,False,13.13,500,False,0.002,0.998,0.0,200,0.0001935483870967742,0.0002666666666666667,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma1.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,2.0,,1,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,1.008,2,False,20.29,500,False,0.002,0.998,0.0,200,0.0001935483870967742,0.0002666666666666667,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,5.0,,1,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,1.032,2,False,20.8,500,False,0.002,0.998,0.0,200,0.0001935483870967742,0.0002666666666666667,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,10.0,,1,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,1.068,2,False,20.71,500,False,0.002,0.998,0.0,200,0.0001935483870967742,0.0002666666666666667,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,20.0,,1,5,0.998,0.004,1.0,0.0,0.998,0.004,1.0,0.0,500,0.988759,0.999647,1.162,2,False,20.79,499,False,0.002004008016032064,0.9979959919839679,0.0,200,0.0001939362596160062,0.0002672010688042752,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma20.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,50.0,,1,5,0.99,0.010954,1.0,0.0,0.99,0.010954,1.0,0.0,500,0.976807,0.995721,1.304,2,False,20.76,495,False,0.00202020202020202,0.997979797979798,0.0,200,0.00019550342130987292,0.00026936026936026934,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma50.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,100.0,,1,5,0.962,0.013266,1.0,0.0,0.962,0.013266,1.0,0.0,500,0.941415,0.97554,1.434,2,False,20.86,481,False,0.002079002079002079,0.997920997920998,0.0,200,0.00020119374958084635,0.0002772002772002772,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma100.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,256.0,,1,5,0.94,0.010954,1.0,0.0,0.94,0.010954,1.0,0.0,500,0.915638,0.957652,1.512,2,False,20.81,470,False,0.002127659574468085,0.997872340425532,0.0,200,0.0002059025394646534,0.00028368794326241134,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_gaussian_greedy_sigma256.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,1.0,,2,5,0.83,0.032863,1.0,0.0,0.83,0.032863,1.0,0.0,500,0.794588,0.86038,2.002,3,False,22.78,415,False,0.0024096385542168677,0.9975903614457832,0.0,200,0.0002331908278274388,0.000321285140562249,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma1.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,2.0,,2,5,0.564,0.046303,1.0,0.0,0.564,0.046303,1.0,0.0,500,0.520209,0.606815,2.006,3,False,23.03,282,False,0.0035460992907801418,0.9964539007092199,0.0,200,0.00034317089910775565,0.00047281323877068556,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,5.0,,2,5,0.128,0.052307,1.0,0.0,0.128,0.052307,0.976,0.013565,500,0.101526,0.160146,2.004,3,False,23.37,64,False,0.046875,0.953125,0.001953125,64,0.0020161290322580645,0.004166666666666667,,,,,,,0.99609375,0.02174907954230477,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,10.0,,2,5,0.016,0.012,0.886,0.034986,0.016,0.012,0.94,0.028983,500,0.008129,0.031251,2.004,3,False,20.35,8,False,0.375,0.625,0.015625,8,0.016129032258064516,0.03333333333333333,,,,,,,0.96875,0.05412658773652741,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,20.0,,2,5,0.004,0.004899,0.564,0.058515,0.004,0.004899,0.854,0.037736,500,0.001098,0.014466,2.004,3,False,22.76,2,True,,,,2,,,,,,,,,0.9375,0.0625,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma20.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,50.0,,2,5,0.0,0.0,0.498,0.01833,0.0,0.0,0.698,0.032496,500,-0.0,0.007625,2.002,3,False,22.4,0,True,,,,0,,,,,,,,,,,,,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma50.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,100.0,,2,5,0.004,0.004899,0.468,0.036551,0.004,0.004899,0.592,0.030594,500,0.001098,0.014466,2.008,3,False,22.43,2,True,,,,2,,,,,,,,,1.0,0.0,0.5272727272727272,0.07272727272727272,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma100.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,256.0,,2,5,0.004,0.008,0.44,0.030984,0.004,0.008,0.504,0.026533,500,0.001098,0.014466,2.006,3,False,22.33,2,True,,,,2,,,,,,,,,0.875,0.125,0.3,0.3,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_gaussian_greedy_sigma256.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,1.0,,4,5,0.134,0.024166,0.214,0.023324,0.134,0.024166,0.136,0.021541,500,0.106915,0.166667,2.418,4,False,35.29,67,False,0.23880597014925373,0.7611940298507462,0.029101650836725463,67,0.004814636494944632,0.008955223880597015,,,,,,,0.49533582089552236,0.016424269460502808,0.0029850746268656717,0.013787469114976136,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma1.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,2.0,,4,5,0.06,0.0,0.046,0.013565,0.034,0.004899,0.06,0.018974,500,0.021334,0.053772,2.322,4,False,36.66,17,False,0.8235294117647058,0.17647058823529416,0.16590073529411764,17,0.028462998102466792,0.06862745098039216,,,,,,,0.5661764705882353,0.12215623327820699,0.3389355742296919,0.62164127056153,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,5.0,,4,5,0.224,0.028705,0.102,0.019391,0.06,0.006325,0.216,0.032,500,0.042348,0.084362,2.962,5,False,40.02,30,False,1.0,0.0,0.21580459770114943,30,0.017204301075268817,0.06,,,,,,,0.79375,0.12305782854685299,2.4776046176046176,1.9392198757608743,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,10.0,,4,5,0.154,0.027276,0.152,0.020396,0.066,0.014967,0.232,0.034871,500,0.047378,0.09124,3.076,5,False,40.24,33,False,1.0,0.0,0.22132457386363635,33,0.015640273704789834,0.05555555555555555,,,,,,,0.8106060606060606,0.10932477037622584,1.462258953168044,1.310130507088121,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,20.0,,4,5,0.116,0.037736,0.138,0.016,0.056,0.025768,0.214,0.058172,500,0.039025,0.079745,3.096,5,False,37.61,28,False,1.0,0.0,0.23950066137566137,28,0.018433179723502304,0.06785714285714285,,,,,,,0.7366071428571429,0.1286922795124962,1.1186004471718758,1.2994368942590466,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma20.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,50.0,,4,5,0.146,0.034986,0.194,0.042237,0.098,0.024819,0.242,0.029257,500,0.074924,0.127207,3.288,5,False,33.75,49,False,1.0,0.0,0.2360358205782313,49,0.01053324555628703,0.04353741496598639,,,,,,,0.6849489795918368,0.1546263516397116,0.6328302083404124,0.5915294702195052,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma50.0.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,512,5,0.978,0.014697,0.994,0.004899,0.974,0.013565,0.99,0.006325,500,0.956028,0.984744,481.97,497,False,1356.44,487,False,1.0,0.0,0.24454224246231157,200,0.0010598132079221037,0.004380561259411362,,,,,,,0.5966375770020534,0.10229928795901606,0.7344597451373632,0.3078098998758304,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T512_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,256,5,0.968,0.014697,0.966,0.012,0.966,0.012,0.982,0.011662,500,0.946228,0.978666,240.622,249,False,757.32,483,False,1.0,0.0,0.2689869176443876,200,0.0010743302222520647,0.004441360166551007,,,,,,,0.42867238868791663,0.09669887180277374,1.0717928321965589,0.4462146105460081,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T256_uniform_categorical_none.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,100.0,,4,5,0.146,0.038781,0.202,0.050359,0.092,0.020396,0.274,0.042708,500,0.069682,0.120539,3.384,5,False,32.29,46,False,1.0,0.0,0.2523550724637681,46,0.011220196353436185,0.0463768115942029,,,,,,,0.6603260869565217,0.1413565956917386,0.9722451461581897,0.9861309491759105,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma100.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,256.0,,4,5,0.138,0.016,0.214,0.032619,0.094,0.020591,0.288,0.037094,500,0.071426,0.122765,3.518,5,False,30.88,47,False,1.0,0.0,0.24442067530064754,47,0.01098146877144818,0.04539007092198582,,,,,,,0.6595744680851063,0.14801911818451466,0.7090389515921431,0.73202814974899,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_gaussian_greedy_sigma256.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,1.0,,8,5,0.048,0.016,0.048,0.024819,0.032,0.017205,0.044,0.014967,500,0.019791,0.051345,4.878,8,False,61.0,16,False,0.9375,0.0625,0.213671875,16,0.03024193548387097,0.07708333333333334,,,,,,,0.46875,0.05846339666834283,2.588034188034188,3.88335400242247,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma1.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,2.0,,8,5,0.098,0.024,0.092,0.032496,0.058,0.026382,0.116,0.030067,500,0.040683,0.082057,5.46,8,False,64.95,29,False,1.0,0.0,0.2817887931034483,29,0.017797552836484983,0.06551724137931035,,,,,,,0.4978448275862069,0.11190306022195835,3.1773460256218877,4.477296159787413,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,5.0,,8,5,0.21,0.057619,0.212,0.058788,0.136,0.033823,0.258,0.0402,500,0.108715,0.168836,5.886,9,False,69.91,68,False,1.0,0.0,0.2865246378402107,68,0.007590132827324478,0.03137254901960784,,,,,,,0.5340073529411765,0.09185200262983234,1.6002474649533471,1.700676822218848,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,20.0,,8,5,0.354,0.043174,0.382,0.046217,0.266,0.04128,0.456,0.067409,500,0.22916,0.306409,6.642,9,False,46.43,133,False,1.0,0.0,0.26699739405331513,133,0.003880669415474169,0.016040100250626566,,,,,,,0.612312030075188,0.1143897768958608,1.2672542161263967,1.2454206278072955,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma20.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,10.0,,8,5,0.298,0.027857,0.328,0.029257,0.218,0.016,0.384,0.063435,500,0.184033,0.256267,6.3,9,False,69.77,109,False,1.0,0.0,0.27666018943255183,109,0.004735128736312519,0.019571865443425075,,,,,,,0.5865825688073395,0.11543329846019834,1.5917063568439713,2.024117446832995,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,50.0,,8,5,0.408,0.040694,0.498,0.022271,0.346,0.033823,0.552,0.049558,500,0.305621,0.388728,7.214,9,False,55.93,173,False,1.0,0.0,0.26585919646457856,173,0.0029834048107402573,0.01233140655105973,,,,,,,0.6123554913294798,0.1262508830686964,1.3008043979142245,1.6138568159355515,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma50.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,100.0,,8,5,0.45,0.04858,0.476,0.066513,0.346,0.048826,0.572,0.033106,500,0.305621,0.388728,7.426,9,False,37.14,173,False,1.0,0.0,0.267007074203522,173,0.0029834048107402573,0.01233140655105973,,,,,,,0.6304190751445087,0.10832609373606962,1.5319543654803771,1.6325365767711417,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma100.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,256.0,,8,5,0.476,0.025768,0.51,0.070993,0.372,0.03763,0.602,0.024,500,0.33076,0.415192,7.61,9,False,51.93,186,False,1.0,0.0,0.2664232781168265,186,0.002774887270204648,0.011469534050179211,,,,,,,0.6001344086021505,0.11902373125135313,1.312590157751448,1.1796458101371554,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_gaussian_greedy_sigma256.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,1.0,,16,5,0.15,0.051381,0.12,0.038987,0.1,0.040988,0.114,0.042237,500,0.076677,0.129423,11.144,16,False,115.19,50,False,1.0,0.0,0.25698979591836735,50,0.01032258064516129,0.042,,,,,,,0.45375,0.05563553271066972,0.8167059607059608,0.8236122203820193,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma1.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,2.0,,16,5,0.25,0.054037,0.242,0.045343,0.194,0.04128,0.252,0.048744,500,0.161726,0.23094,11.996,17,False,122.13,97,False,1.0,0.0,0.2722428049828179,97,0.005320917858330562,0.021993127147766325,,,,,,,0.4587628865979381,0.06464526887208251,0.8744307239152601,0.7639494680522819,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,5.0,,16,5,0.446,0.023324,0.54,0.028284,0.412,0.027857,0.512,0.039699,500,0.369688,0.455654,12.864,17,False,130.87,206,False,1.0,0.0,0.27434359296482413,200,0.002505480739116818,0.010355987055016181,,,,,,,0.4933252427184466,0.08877906221106985,1.0659077707621398,1.0477437040386388,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,10.0,,16,5,0.602,0.058103,0.636,0.018547,0.528,0.038678,0.644,0.033823,500,0.484195,0.571378,13.456,17,False,128.14,264,False,1.0,0.0,0.26858746859296484,200,0.0019550342130987292,0.00808080808080808,,,,,,,0.5400094696969697,0.10269901644371604,1.243693007329371,1.1794863927335628,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,20.0,,16,5,0.682,0.054918,0.768,0.061774,0.636,0.078128,0.764,0.074993,500,0.592937,0.676989,14.228,17,False,110.67,318,False,1.0,0.0,0.26034783291457286,200,0.0016230472712517752,0.0067085953878406705,,,,,,,0.5807783018867925,0.10721570745659564,1.0910677023884572,0.900119329271741,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma20.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,50.0,,16,5,0.692,0.034871,0.794,0.027276,0.652,0.03763,0.82,0.042426,500,0.609232,0.69245,14.986,17,False,104.21,326,False,1.0,0.0,0.25621545226130654,200,0.001583217890362161,0.006543967280163599,,,,,,,0.5993098159509203,0.10797167471927033,1.117854333805254,1.1791538522899327,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma50.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,100.0,,16,5,0.714,0.045869,0.794,0.032619,0.652,0.038678,0.826,0.030725,500,0.609232,0.69245,15.332,17,False,94.95,326,False,1.0,0.0,0.25590452261306534,200,0.001583217890362161,0.006543967280163599,,,,,,,0.5991180981595092,0.10886549227672165,1.0362135478699896,0.7253438131278396,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma100.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,256.0,,16,5,0.684,0.032619,0.828,0.027129,0.632,0.024,0.842,0.019391,500,0.588871,0.673116,15.546,17,False,91.46,316,False,1.0,0.0,0.2548413944723618,200,0.0016333197223356473,0.006751054852320675,,,,,,,0.5953322784810127,0.11331878706729727,1.0429213543137594,0.7874166762746686,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_gaussian_greedy_sigma256.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,1.0,,32,5,0.422,0.060465,0.356,0.077872,0.33,0.075366,0.344,0.075525,500,0.290217,0.372375,26.29,32,False,228.2,165,False,1.0,0.0,0.23217618255728012,165,0.0031280547409579668,0.01292929292929293,,,,,,,0.42234848484848486,0.04137293157852469,0.45286982377891466,0.23562728811980008,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T32_gaussian_greedy_sigma1.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,2.0,,32,5,0.526,0.05004,0.534,0.041761,0.484,0.049639,0.526,0.030067,500,0.440485,0.527759,26.492,33,False,235.74,242,False,1.0,0.0,0.24815797738693468,200,0.0021327645961077045,0.008815426997245178,,,,,,,0.4269111570247934,0.05330831265229512,0.5286579352695056,0.36887853985333796,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T32_gaussian_greedy_sigma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,5.0,,32,5,0.692,0.059127,0.77,0.0498,0.672,0.057061,0.746,0.049234,500,0.629673,0.711705,27.47,33,False,253.55,336,False,1.0,0.0,0.26587233040201,200,0.0015360983102918587,0.006349206349206349,,,,,,,0.46335565476190477,0.07666015272384158,0.8723612366469509,0.6446159503880621,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T32_gaussian_greedy_sigma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,gaussian,greedy,10.0,,32,5,0.778,0.037094,0.838,0.037094,0.736,0.035553,0.828,0.053066,500,0.695668,0.772733,27.666,33,False,249.25,368,False,1.0,0.0,0.2616763505025126,200,0.001402524544179523,0.005797101449275362,,,,,,,0.5254755434782609,0.08903798621282416,1.0536779645475298,0.7804902074197468,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T32_gaussian_greedy_sigma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,categorical,,,512,5,0.988,0.011662,0.99,0.010954,0.988,0.011662,0.994,0.008,500,0.974069,0.994489,482.204,497,False,1606.71,494,False,1.0,0.0,0.26847760816661925,200,0.0010512483574244415,0.004346054597310879,,,,,,,0.4226298920377868,0.10132929880604404,1.0760473388509826,0.40536492960169856,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T512_uniform_categorical_none.json
